amfi_code,date,date_key,nav,daily_return
102885,2023-07-26,20230726,112.2486,0.010581300816667749
102885,2023-07-27,20230727,112.5768,0.002923867201907182
102885,2023-07-28,20230728,112.2222,-0.0031498497026030137
102885,2023-07-29,20230729,112.2222,0.0
102885,2023-07-30,20230730,112.2222,0.0
102885,2023-07-31,20230731,111.4645,-0.006751783515204668
102885,2023-08-01,20230801,112.992,0.013703914699298991
102885,2023-08-02,20230802,112.0694,-0.00816517983574061
102885,2023-08-03,20230803,111.7892,-0.0025002364606218075
102885,2023-08-04,20230804,112.3699,0.005194598404854922
102885,2023-08-05,20230805,112.3699,0.0
102885,2023-08-06,20230806,112.3699,0.0
102885,2023-08-07,20230807,113.7716,0.012473981021608127
102885,2023-08-08,20230808,113.6289,-0.0012542673215459876
102885,2023-08-09,20230809,113.0054,-0.005487160396694946
102885,2023-08-10,20230810,112.9649,-0.0003583899530464896
102885,2023-08-11,20230811,113.8635,0.007954683268873719
102885,2023-08-12,20230812,113.8635,0.0
102885,2023-08-13,20230813,113.8635,0.0
102885,2023-08-14,20230814,114.9808,0.009812626522107681
102885,2023-08-15,20230815,113.7519,-0.010687871366349855
102885,2023-08-16,20230816,113.9177,0.001457558071557452
102885,2023-08-17,20230817,112.6456,-0.011166833600046333
102885,2023-08-18,20230818,113.5228,0.007787254894998208
102885,2023-08-19,20230819,113.5228,0.0
102885,2023-08-20,20230820,113.5228,0.0
102885,2023-08-21,20230821,113.975,0.003983340791453349
102885,2023-08-22,20230822,113.1768,-0.00700329019521817
102885,2023-08-23,20230823,114.6668,0.01316524234648786
102885,2023-08-24,20230824,115.0411,0.0032642403904181716
102885,2023-08-25,20230825,115.3129,0.002362633876066944
102885,2023-08-26,20230826,115.3129,0.0
102885,2023-08-27,20230827,115.3129,0.0
102885,2023-08-28,20230828,115.2033,-0.0009504574076274475
102885,2023-08-29,20230829,115.2552,0.00045050792815826135
102885,2023-08-30,20230830,114.955,-0.0026046547140606835
102885,2023-08-31,20230831,114.3183,-0.005538689052237866
102885,2023-09-01,20230901,115.5344,0.010637841885332566
102885,2023-09-02,20230902,115.5344,0.0
102885,2023-09-03,20230903,115.5344,0.0
102885,2023-09-04,20230904,115.1285,-0.0035132393468958467
102885,2023-09-05,20230905,114.6924,-0.0037879413003730766
102885,2023-09-06,20230906,114.6301,-0.0005431920510863275
102885,2023-09-07,20230907,116.035,0.012255943247017953
102885,2023-09-08,20230908,117.1753,0.009827207308139796
102885,2023-09-09,20230909,117.1753,0.0
102885,2023-09-10,20230910,117.1753,0.0
102885,2023-09-11,20230911,116.8573,-0.0027138825332642114
102885,2023-09-12,20230912,118.0982,0.010618934375516309
102885,2023-09-13,20230913,118.2638,0.001402222895861227
102885,2023-09-14,20230914,117.5103,-0.006371349474649013
102885,2023-09-15,20230915,117.1134,-0.0033775762635275264
102885,2023-09-16,20230916,117.1134,0.0
102885,2023-09-17,20230917,117.1134,0.0
102885,2023-09-18,20230918,118.499,0.011831267813930735
102885,2023-09-19,20230919,120.5998,0.017728419649110982
102885,2023-09-20,20230920,120.9785,0.003140137877508886
102885,2023-09-21,20230921,120.4806,-0.0041156073186557895
102885,2023-09-22,20230922,120.4195,-0.0005071355886341333
102885,2023-09-23,20230923,120.4195,0.0
102885,2023-09-24,20230924,120.4195,0.0
102885,2023-09-25,20230925,119.7317,-0.005711699517104707
102885,2023-09-26,20230926,119.19,-0.00452428220763601
102885,2023-09-27,20230927,118.5552,-0.005325950163604265
102885,2023-09-28,20230928,118.5394,-0.00013327125254736227
102885,2023-09-29,20230929,118.7178,0.0015049848404833366
102885,2023-09-30,20230930,118.7178,0.0
102885,2023-10-01,20231001,118.7178,0.0
102885,2023-10-02,20231002,118.635,-0.000697452277585886
102885,2023-10-03,20231003,118.4813,-0.0012955704471698803
102885,2023-10-04,20231004,119.283,0.006766468632602773
102885,2023-10-05,20231005,119.1208,-0.0013597914204035444
102885,2023-10-06,20231006,119.0213,-0.0008352865326627379
102885,2023-10-07,20231007,119.0213,0.0
102885,2023-10-08,20231008,119.0213,0.0
102885,2023-10-09,20231009,118.9106,-0.000930085623329524
102885,2023-10-10,20231010,120.4852,0.013241880875212164
102885,2023-10-11,20231011,120.0634,-0.0035008449170520484
102885,2023-10-12,20231012,120.7134,0.005413806372299934
102885,2023-10-13,20231013,120.0377,-0.005597555863723458
102885,2023-10-14,20231014,120.0377,0.0
102885,2023-10-15,20231015,120.0377,0.0
102885,2023-10-16,20231016,120.4443,0.0033872691662701904
102885,2023-10-17,20231017,121.0467,0.005001482012847447
102885,2023-10-18,20231018,122.1894,0.00944015821992683
102885,2023-10-19,20231019,121.8683,-0.00262788752543186
102885,2023-10-20,20231020,120.8239,-0.00856990702258098
102885,2023-10-21,20231021,120.8239,0.0
102885,2023-10-22,20231022,120.8239,0.0
102885,2023-10-23,20231023,120.1126,-0.005887080287923174
102885,2023-10-24,20231024,121.1276,0.008450404037544823
102885,2023-10-25,20231025,123.2739,0.017719330689289547
102885,2023-10-26,20231026,124.1832,0.007376257261269448
102885,2023-10-27,20231027,122.9697,-0.00977185319753393
102885,2023-10-28,20231028,122.9697,0.0
102885,2023-10-29,20231029,122.9697,0.0
102885,2023-10-30,20231030,123.8425,0.00709768341306849
102885,2023-10-31,20231031,122.9524,-0.0071873549064336295
102885,2023-11-01,20231101,122.6646,-0.0023407432469801925
102885,2023-11-02,20231102,122.9162,0.00205112151346043
102885,2023-11-03,20231103,123.3381,0.003432419811220999
102885,2023-11-04,20231104,123.3381,0.0
102885,2023-11-05,20231105,123.3381,0.0
102885,2023-11-06,20231106,123.4679,0.0010523917589131404
102885,2023-11-07,20231107,122.925,-0.004397094305483518
102885,2023-11-08,20231108,124.0606,0.009238153345535904
102885,2023-11-09,20231109,123.5895,-0.0037973377526788754
102885,2023-11-10,20231110,124.9302,0.010848008932797581
102885,2023-11-11,20231111,124.9302,0.0
102885,2023-11-12,20231112,124.9302,0.0
102885,2023-11-13,20231113,123.6109,-0.010560296869772112
102885,2023-11-14,20231114,123.8932,0.00228377918128575
102885,2023-11-15,20231115,122.7187,-0.009479939173417051
102885,2023-11-16,20231116,121.9462,-0.006294884153759672
102885,2023-11-17,20231117,121.4976,-0.0036786714141153753
102885,2023-11-18,20231118,121.4976,0.0
102885,2023-11-19,20231119,121.4976,0.0
102885,2023-11-20,20231120,123.0835,0.013052932732827704
102885,2023-11-21,20231121,124.4732,0.011290709152729672
102885,2023-11-22,20231122,125.4323,0.007705273102964982
102885,2023-11-23,20231123,125.5312,0.0007884731444771642
102885,2023-11-24,20231124,125.7895,0.0020576557859719458
102885,2023-11-25,20231125,125.7895,0.0
102885,2023-11-26,20231126,125.7895,0.0
102885,2023-11-27,20231127,127.1665,0.010946859634548112
102885,2023-11-28,20231128,127.965,0.0062791694353465655
102885,2023-11-29,20231129,128.0499,0.0006634626655726006
102885,2023-11-30,20231130,129.6853,0.012771583577964485
102885,2023-12-01,20231201,130.6206,0.00721207415181202
102885,2023-12-02,20231202,130.6206,0.0
102885,2023-12-03,20231203,130.6206,0.0
102885,2023-12-04,20231204,130.9477,0.0025041991845085043
102885,2023-12-05,20231205,130.5237,-0.0032379339232381232
102885,2023-12-06,20231206,130.005,-0.003973990930382754
102885,2023-12-07,20231207,129.7145,-0.0022345294411754146
102885,2023-12-08,20231208,130.268,0.00426706343546801
102885,2023-12-09,20231209,130.268,0.0
102885,2023-12-10,20231210,130.268,0.0
102885,2023-12-11,20231211,131.2304,0.00738784659317715
102885,2023-12-12,20231212,129.7543,-0.011248155915092872
102885,2023-12-13,20231213,127.7682,-0.015306621822937738
102885,2023-12-14,20231214,126.8419,-0.007249847771198081
102885,2023-12-15,20231215,126.4844,-0.0028184692912989195
102885,2023-12-16,20231216,126.4844,0.0
102885,2023-12-17,20231217,126.4844,0.0
102885,2023-12-18,20231218,127.7951,0.010362542732542668
102885,2023-12-19,20231219,127.5678,-0.0017786284450655998
102885,2023-12-20,20231220,127.9002,0.0026056732184767117
102885,2023-12-21,20231221,128.4049,0.003946045432297929
102885,2023-12-22,20231222,127.3988,-0.007835370768561
102885,2023-12-23,20231223,127.3988,0.0
102885,2023-12-24,20231224,127.3988,0.0
102885,2023-12-25,20231225,128.9975,0.012548783818999931
102885,2023-12-26,20231226,128.3633,-0.004916374348340025
102885,2023-12-27,20231227,130.0806,0.013378434490231905
102885,2023-12-28,20231228,130.0133,-0.0005173715373393284
102885,2023-12-29,20231229,129.7214,-0.002245154918765979
102885,2023-12-30,20231230,129.7214,0.0
102885,2023-12-31,20231231,129.7214,0.0
102885,2024-01-01,20240101,128.613,-0.00854446529254227
102885,2024-01-02,20240102,128.8875,0.0021343099064634607
102885,2024-01-03,20240103,131.3568,0.019158568519057395
102885,2024-01-04,20240104,131.8705,0.003910722551097479
102885,2024-01-05,20240105,132.231,0.0027337425732063547
102885,2024-01-06,20240106,132.231,0.0
102885,2024-01-07,20240107,132.231,0.0
102885,2024-01-08,20240108,131.579,-0.004930765100467971
102885,2024-01-09,20240109,132.2867,0.005378517848592779
102885,2024-01-10,20240110,132.5259,0.0018081938698297773
102885,2024-01-11,20240111,132.526,7.545694842292505e-07
102885,2024-01-12,20240112,133.1328,0.004578724174878923
102885,2024-01-13,20240113,133.1328,0.0
102885,2024-01-14,20240114,133.1328,0.0
102885,2024-01-15,20240115,131.2354,-0.014251934910104791
102885,2024-01-16,20240116,131.1951,-0.00030708177823968175
102885,2024-01-17,20240117,129.9823,-0.00924424768912857
102885,2024-01-18,20240118,130.0802,0.000753179471358667
102885,2024-01-19,20240119,129.3777,-0.005400514451853411
102885,2024-01-20,20240120,129.3777,0.0
102885,2024-01-21,20240121,129.3777,0.0
102885,2024-01-22,20240122,128.7511,-0.004843183949011287
102885,2024-01-23,20240123,127.4185,-0.010350202833218636
102885,2024-01-24,20240124,128.6544,0.009699533427249607
102885,2024-01-25,20240125,128.0083,-0.005021981370244788
102885,2024-01-26,20240126,127.4213,-0.004585640149896486
102885,2024-01-27,20240127,127.4213,0.0
102885,2024-01-28,20240128,127.4213,0.0
102885,2024-01-29,20240129,129.0951,0.013135951367628573
102885,2024-01-30,20240130,129.7639,0.005180676880842228
102885,2024-01-31,20240131,127.6855,-0.016016781246556255
102885,2024-02-01,20240201,129.209,0.011931660212005202
102885,2024-02-02,20240202,131.032,0.014108924300938908
102885,2024-02-03,20240203,131.032,0.0
102885,2024-02-04,20240204,131.032,0.0
102885,2024-02-05,20240205,132.7791,0.013333384211490218
102885,2024-02-06,20240206,133.5765,0.006005463209194817
102885,2024-02-07,20240207,132.4451,-0.008470052741313183
102885,2024-02-08,20240208,132.4601,0.0001132544729856022
102885,2024-02-09,20240209,130.9657,-0.01128188790435769
102885,2024-02-10,20240210,130.9657,0.0
102885,2024-02-11,20240211,130.9657,0.0
102885,2024-02-12,20240212,130.1073,-0.006554387904619263
102885,2024-02-13,20240213,128.9955,-0.008545254570650695
102885,2024-02-14,20240214,128.4011,-0.004607912679124304
102885,2024-02-15,20240215,128.6399,0.0018597971512706035
102885,2024-02-16,20240216,128.2382,-0.0031226703378967047
102885,2024-02-17,20240217,128.2382,0.0
102885,2024-02-18,20240218,128.2382,0.0
102885,2024-02-19,20240219,127.7928,-0.003473224047124801
102885,2024-02-20,20240220,127.5545,-0.00186473729349379
102885,2024-02-21,20240221,129.1971,0.012877632698180097
102885,2024-02-22,20240222,131.5747,0.018402889848146753
102885,2024-02-23,20240223,131.1576,-0.0031700623296120334
102885,2024-02-24,20240224,131.1576,0.0
102885,2024-02-25,20240225,131.1576,0.0
102885,2024-02-26,20240226,131.587,0.0032739238900374446
102885,2024-02-27,20240227,130.7509,-0.006353971136966341
102885,2024-02-28,20240228,131.6434,0.006825956838538039
102885,2024-02-29,20240229,131.1984,-0.003380344172210892
102885,2024-03-01,20240301,130.5039,-0.0052935096769473056
102885,2024-03-02,20240302,130.5039,0.0
102885,2024-03-03,20240303,130.5039,0.0
102885,2024-03-04,20240304,132.7292,0.01705159769171649
102885,2024-03-05,20240305,131.3311,-0.010533477185125761
102885,2024-03-06,20240306,128.7858,-0.019380786424540664
102885,2024-03-07,20240307,129.63,0.006555070512432204
102885,2024-03-08,20240308,129.307,-0.002491707166551005
102885,2024-03-09,20240309,129.307,0.0
102885,2024-03-10,20240310,129.307,0.0
102885,2024-03-11,20240311,128.6911,-0.00476308320508545
102885,2024-03-12,20240312,131.6703,0.023150008042514214
102885,2024-03-13,20240313,132.5284,0.006517035352695322
102885,2024-03-14,20240314,132.5332,3.621865200198471e-05
102885,2024-03-15,20240315,131.8351,-0.005267359423902662
102885,2024-03-16,20240316,131.8351,0.0
102885,2024-03-17,20240317,131.8351,0.0
102885,2024-03-18,20240318,132.3856,0.004175670970780976
102885,2024-03-19,20240319,130.5875,-0.013582292938204787
102885,2024-03-20,20240320,130.1039,-0.003703264094955472
102885,2024-03-21,20240321,130.1315,0.00021213814497467176
102885,2024-03-22,20240322,130.4264,0.0022661692211340956
102885,2024-03-23,20240323,130.4264,0.0
102885,2024-03-24,20240324,130.4264,0.0
102885,2024-03-25,20240325,130.3416,-0.0006501751179208703
102885,2024-03-26,20240326,129.6707,-0.005147243857678507
102885,2024-03-27,20240327,130.7194,0.008087409106297683
102885,2024-03-28,20240328,129.0298,-0.012925395924400007
102885,2024-03-29,20240329,128.8029,-0.0017585084995869193
102885,2024-03-30,20240330,128.8029,0.0
102885,2024-03-31,20240331,128.8029,0.0
102885,2024-04-01,20240401,128.3239,-0.0037188603672742016
102885,2024-04-02,20240402,129.4584,0.008840909604524105
102885,2024-04-03,20240403,129.0394,-0.0032365609338599333
102885,2024-04-04,20240404,129.5695,0.004108047619564292
102885,2024-04-05,20240405,129.9904,0.0032484496737270607
102885,2024-04-06,20240406,129.9904,0.0
102885,2024-04-07,20240407,129.9904,0.0
102885,2024-04-08,20240408,128.1176,-0.014407217763773184
102885,2024-04-09,20240409,128.1148,-2.1854920791541943e-05
102885,2024-04-10,20240410,126.3646,-0.013661185124591468
102885,2024-04-11,20240411,126.794,0.0033981035828072326
102885,2024-04-12,20240412,126.103,-0.005449784690127357
102885,2024-04-13,20240413,126.103,0.0
102885,2024-04-14,20240414,126.103,0.0
102885,2024-04-15,20240415,127.4001,0.01028603601817557
102885,2024-04-16,20240416,127.2773,-0.0009638924930199799
102885,2024-04-17,20240417,126.5425,-0.00577322114784018
102885,2024-04-18,20240418,127.8579,0.01039492660568575
102885,2024-04-19,20240419,127.0138,-0.006601860346525323
102885,2024-04-20,20240420,127.0138,0.0
102885,2024-04-21,20240421,127.0138,0.0
102885,2024-04-22,20240422,128.0138,0.007873160239281196
102885,2024-04-23,20240423,128.5712,0.004354218060865334
102885,2024-04-24,20240424,128.2531,-0.002474115509538799
102885,2024-04-25,20240425,126.9231,-0.01037011970860735
102885,2024-04-26,20240426,128.2864,0.010741149562215169
102885,2024-04-27,20240427,128.2864,0.0
102885,2024-04-28,20240428,128.2864,0.0
102885,2024-04-29,20240429,128.8797,0.004624808241559641
102885,2024-04-30,20240430,128.1337,-0.005788343703469256
102885,2024-05-01,20240501,128.4568,0.0025215848757975667
102885,2024-05-02,20240502,129.5865,0.008794396248388736
102885,2024-05-03,20240503,129.7723,0.0014337913285720205
102885,2024-05-04,20240504,129.7723,0.0
102885,2024-05-05,20240505,129.7723,0.0
102885,2024-05-06,20240506,130.093,0.002471251569094335
102885,2024-05-07,20240507,131.2648,0.009007402396747022
102885,2024-05-08,20240508,132.9964,0.013191655340959452
102885,2024-05-09,20240509,132.9347,-0.0004639223317323138
102885,2024-05-10,20240510,131.5545,-0.010382541202560325
102885,2024-05-11,20240511,131.5545,0.0
102885,2024-05-12,20240512,131.5545,0.0
102885,2024-05-13,20240513,130.2259,-0.010099236438130155
102885,2024-05-14,20240514,129.5579,-0.005129547962425374
102885,2024-05-15,20240515,128.6361,-0.007114965586814792
102885,2024-05-16,20240516,126.9413,-0.013175150676987268
102885,2024-05-17,20240517,128.9434,0.015771856755839142
102885,2024-05-18,20240518,128.9434,0.0
102885,2024-05-19,20240519,128.9434,0.0
102885,2024-05-20,20240520,129.569,0.0048517411515438535
102885,2024-05-21,20240521,129.081,-0.0037663329963185666
102885,2024-05-22,20240522,129.1132,0.00024945576808366177
102885,2024-05-23,20240523,127.3038,-0.014014058980801436
102885,2024-05-24,20240524,128.5824,0.010043690761784019
102885,2024-05-25,20240525,128.5824,0.0
102885,2024-05-26,20240526,128.5824,0.0
102885,2024-05-27,20240527,126.6111,-0.015331025085859484
102885,2024-05-28,20240528,127.2066,0.0047033790876156445
102885,2024-05-29,20240529,125.3705,-0.014433999493736915
102885,2024-05-30,20240530,125.0106,-0.002870691271072645
102885,2024-05-31,20240531,126.3545,0.010750288375545702
102885,2024-06-01,20240601,126.3545,0.0
102885,2024-06-02,20240602,126.3545,0.0
102885,2024-06-03,20240603,124.7393,-0.012783082517836775
102885,2024-06-04,20240604,124.6518,-0.0007014629711726839
102885,2024-06-05,20240605,125.3589,0.005672601599014282
102885,2024-06-06,20240606,125.9013,0.004326776957998213
102885,2024-06-07,20240607,126.0387,0.001091331066478185
102885,2024-06-08,20240608,126.0387,0.0
102885,2024-06-09,20240609,126.0387,0.0
102885,2024-06-10,20240610,126.6167,0.00458589306300361
102885,2024-06-11,20240611,126.05,-0.004475712919385866
102885,2024-06-12,20240612,128.127,0.016477588258627662
102885,2024-06-13,20240613,126.5134,-0.012593754634074084
102885,2024-06-14,20240614,127.789,0.010082726414751386
102885,2024-06-15,20240615,127.789,0.0
102885,2024-06-16,20240616,127.789,0.0
102885,2024-06-17,20240617,128.0535,0.0020698182159655243
102885,2024-06-18,20240618,128.7687,0.0055851655753258456
102885,2024-06-19,20240619,129.6762,0.007047520088344417
102885,2024-06-20,20240620,130.3348,0.00507880397482352
102885,2024-06-21,20240621,129.5389,-0.006106580897810798
102885,2024-06-22,20240622,129.5389,0.0
102885,2024-06-23,20240623,129.5389,0.0
102885,2024-06-24,20240624,129.3022,-0.00182725034719311
102885,2024-06-25,20240625,127.8402,-0.011306845513842756
102885,2024-06-26,20240626,127.5939,-0.0019266240196744722
102885,2024-06-27,20240627,127.9973,0.00316159314826181
102885,2024-06-28,20240628,128.7017,0.0055032410839914725
102885,2024-06-29,20240629,128.7017,0.0
102885,2024-06-30,20240630,128.7017,0.0
102885,2024-07-01,20240701,129.1815,0.00372800048484212
102885,2024-07-02,20240702,127.4038,-0.013761258384521025
102885,2024-07-03,20240703,126.8841,-0.004079156194713218
102885,2024-07-04,20240704,126.2629,-0.004895806487968168
102885,2024-07-05,20240705,124.9799,-0.010161337970219342
102885,2024-07-06,20240706,124.9799,0.0
102885,2024-07-07,20240707,124.9799,0.0
102885,2024-07-08,20240708,124.1913,-0.006309814618190579
102885,2024-07-09,20240709,124.2567,0.0005266069362346304
102885,2024-07-10,20240710,125.7685,0.012166748352402834
102885,2024-07-11,20240711,124.8551,-0.007262549843561894
102885,2024-07-12,20240712,123.7701,-0.008690073533239695
102885,2024-07-13,20240713,123.7701,0.0
102885,2024-07-14,20240714,123.7701,0.0
102885,2024-07-15,20240715,123.2275,-0.004383934407421464
102885,2024-07-16,20240716,123.6323,0.003284981031019818
102885,2024-07-17,20240717,124.9419,0.010592701098337542
102885,2024-07-18,20240718,124.9178,-0.00019288965511177203
102885,2024-07-19,20240719,123.5111,-0.011261005237043875
102885,2024-07-20,20240720,123.5111,0.0
102885,2024-07-21,20240721,123.5111,0.0
102885,2024-07-22,20240722,122.3333,-0.009535985024827776
102885,2024-07-23,20240723,122.5853,0.0020599460653805135
102885,2024-07-24,20240724,123.6523,0.008704143155827015
102885,2024-07-25,20240725,125.5694,0.015503957467835283
102885,2024-07-26,20240726,124.4236,-0.009124834553641326
102885,2024-07-27,20240727,124.4236,0.0
102885,2024-07-28,20240728,124.4236,0.0
102885,2024-07-29,20240729,124.6303,0.0016612604039749623
102885,2024-07-30,20240730,123.6474,-0.007886525186892812
102885,2024-07-31,20240731,122.8042,-0.006819391269044184
102885,2024-08-01,20240801,121.8821,-0.007508700842479343
102885,2024-08-02,20240802,121.6117,-0.002218537422640332
102885,2024-08-03,20240803,121.6117,0.0
102885,2024-08-04,20240804,121.6117,0.0
102885,2024-08-05,20240805,120.7985,-0.0066868566100136695
102885,2024-08-06,20240806,123.3393,0.021033373758780005
102885,2024-08-07,20240807,122.9393,-0.0032430863479847583
102885,2024-08-08,20240808,124.0018,0.008642476409089772
102885,2024-08-09,20240809,123.3975,-0.004873316355085255
102885,2024-08-10,20240810,123.3975,0.0
102885,2024-08-11,20240811,123.3975,0.0
102885,2024-08-12,20240812,125.7399,0.01898255637269819
102885,2024-08-13,20240813,126.1545,0.0032972827240993485
102885,2024-08-14,20240814,127.0877,0.007397278733616286
102885,2024-08-15,20240815,126.5393,-0.0043151304178138394
102885,2024-08-16,20240816,127.621,0.00854833241530506
102885,2024-08-17,20240817,127.621,0.0
102885,2024-08-18,20240818,127.621,0.0
102885,2024-08-19,20240819,128.0375,0.0032635694752432
102885,2024-08-20,20240820,127.7066,-0.0025843991018256185
102885,2024-08-21,20240821,126.6476,-0.008292445339551757
102885,2024-08-22,20240822,126.4666,-0.001429162494986036
102885,2024-08-23,20240823,126.1975,-0.002127834542875351
102885,2024-08-24,20240824,126.1975,0.0
102885,2024-08-25,20240825,126.1975,0.0
102885,2024-08-26,20240826,127.1644,0.00766179995641747
102885,2024-08-27,20240827,126.9883,-0.0013848215381034867
102885,2024-08-28,20240828,125.0701,-0.01510532860113889
102885,2024-08-29,20240829,125.7986,0.005824733489459
102885,2024-08-30,20240830,127.2035,0.011167850834588045
102885,2024-08-31,20240831,127.2035,0.0
102885,2024-09-01,20240901,127.2035,0.0
102885,2024-09-02,20240902,125.5445,-0.013042093967540302
102885,2024-09-03,20240903,127.4795,0.015412861574979342
102885,2024-09-04,20240904,129.0124,0.012024678477716044
102885,2024-09-05,20240905,128.4138,-0.004639864075081213
102885,2024-09-06,20240906,127.31,-0.00859564937724766
102885,2024-09-07,20240907,127.31,0.0
102885,2024-09-08,20240908,127.31,0.0
102885,2024-09-09,20240909,128.4789,0.009181525410415503
102885,2024-09-10,20240910,127.1114,-0.010643771078363895
102885,2024-09-11,20240911,126.4828,-0.0049452684810332714
102885,2024-09-12,20240912,125.1925,-0.010201387066067547
102885,2024-09-13,20240913,125.2632,0.0005647303153144545
102885,2024-09-14,20240914,125.2632,0.0
102885,2024-09-15,20240915,125.2632,0.0
102885,2024-09-16,20240916,126.8406,0.012592684842795077
102885,2024-09-17,20240917,127.2963,0.003592698236999814
102885,2024-09-18,20240918,128.4283,0.008892638670566333
102885,2024-09-19,20240919,128.1249,-0.0023624076624856327
102885,2024-09-20,20240920,128.2932,0.001313562000829105
102885,2024-09-21,20240921,128.2932,0.0
102885,2024-09-22,20240922,128.2932,0.0
102885,2024-09-23,20240923,127.0767,-0.009482186117424907
102885,2024-09-24,20240924,127.0414,-0.00027778499126906997
102885,2024-09-25,20240925,126.3328,-0.0055777093136567535
102885,2024-09-26,20240926,126.2322,-0.0007963094303300444
102885,2024-09-27,20240927,126.0607,-0.0013586073917749575
102885,2024-09-28,20240928,126.0607,0.0
102885,2024-09-29,20240929,126.0607,0.0
102885,2024-09-30,20240930,125.8014,-0.002056945582564529
102885,2024-10-01,20241001,128.0575,0.017933822676059252
102885,2024-10-02,20241002,129.9917,0.015104152431524964
102885,2024-10-03,20241003,131.5758,0.012186162655000166
102885,2024-10-04,20241004,133.5932,0.015332606755953604
102885,2024-10-05,20241005,133.5932,0.0
102885,2024-10-06,20241006,133.5932,0.0
102885,2024-10-07,20241007,135.2248,0.012213196480060251
102885,2024-10-08,20241008,135.2698,0.00033277919434904213
102885,2024-10-09,20241009,135.2012,-0.0005071346301983581
102885,2024-10-10,20241010,135.532,0.0024467238456464813
102885,2024-10-11,20241011,135.3681,-0.0012093085027891082
102885,2024-10-12,20241012,135.3681,0.0
102885,2024-10-13,20241013,135.3681,0.0
102885,2024-10-14,20241014,134.2893,-0.00796938126486224
102885,2024-10-15,20241015,134.6854,0.0029496020904122844
102885,2024-10-16,20241016,133.0376,-0.01223443669469737
102885,2024-10-17,20241017,133.2564,0.0016446478288845157
102885,2024-10-18,20241018,132.2435,-0.007601135855388574
102885,2024-10-19,20241019,132.2435,0.0
102885,2024-10-20,20241020,132.2435,0.0
102885,2024-10-21,20241021,132.2239,-0.00014821144328469593
102885,2024-10-22,20241022,132.4995,0.0020843432995096833
102885,2024-10-23,20241023,132.1853,-0.00237132970313092
102885,2024-10-24,20241024,130.4886,-0.012835769181596013
102885,2024-10-25,20241025,129.292,-0.009170149729554877
102885,2024-10-26,20241026,129.292,0.0
102885,2024-10-27,20241027,129.292,0.0
102885,2024-10-28,20241028,129.845,0.004277140116944578
102885,2024-10-29,20241029,129.3203,-0.004040971928068071
102885,2024-10-30,20241030,129.9827,0.005122165661539446
102885,2024-10-31,20241031,130.0601,0.0005954638578826721
102885,2024-11-01,20241101,129.9166,-0.0011033360730925423
102885,2024-11-02,20241102,129.9166,0.0
102885,2024-11-03,20241103,129.9166,0.0
102885,2024-11-04,20241104,130.3542,0.003368314749616408
102885,2024-11-05,20241105,129.7026,-0.004998688189563505
102885,2024-11-06,20241106,130.1957,0.003801774212698783
102885,2024-11-07,20241107,129.8162,-0.002914842809708662
102885,2024-11-08,20241108,132.6091,0.021514264013274165
102885,2024-11-09,20241109,132.6091,0.0
102885,2024-11-10,20241110,132.6091,0.0
102885,2024-11-11,20241111,131.4512,-0.008731678293571243
102885,2024-11-12,20241112,131.1348,-0.00240697688571867
102885,2024-11-13,20241113,130.8624,-0.0020772518050129474
102885,2024-11-14,20241114,129.4884,-0.010499578182885161
102885,2024-11-15,20241115,130.3276,0.0064808894078540735
102885,2024-11-16,20241116,130.3276,0.0
102885,2024-11-17,20241117,130.3276,0.0
102885,2024-11-18,20241118,129.9378,-0.002990924408950879
102885,2024-11-19,20241119,127.4958,-0.018793607402926682
102885,2024-11-20,20241120,128.2898,0.0062276561267116115
102885,2024-11-21,20241121,127.689,-0.004683147062354287
102885,2024-11-22,20241122,127.6452,-0.0003430209336746648
102885,2024-11-23,20241123,127.6452,0.0
102885,2024-11-24,20241124,127.6452,0.0
102885,2024-11-25,20241125,128.4209,0.006077000936972166
102885,2024-11-26,20241126,128.104,-0.0024676668673088153
102885,2024-11-27,20241127,127.7793,-0.002534659339286871
102885,2024-11-28,20241128,130.4519,0.020915750829750834
102885,2024-11-29,20241129,128.2374,-0.01697560556802924
102885,2024-11-30,20241130,128.2374,0.0
102885,2024-12-01,20241201,128.2374,0.0
102885,2024-12-02,20241202,126.9594,-0.00996589138582038
102885,2024-12-03,20241203,125.894,-0.008391659065811519
102885,2024-12-04,20241204,127.818,0.015282698142881967
102885,2024-12-05,20241205,127.2106,-0.004752069348605059
102885,2024-12-06,20241206,127.5269,0.002486428017790976
102885,2024-12-07,20241207,127.5269,0.0
102885,2024-12-08,20241208,127.5269,0.0
102885,2024-12-09,20241209,127.0983,-0.0033608595519847295
102885,2024-12-10,20241210,127.7936,0.0054705688431710975
102885,2024-12-11,20241211,127.8462,0.0004116012069461661
102885,2024-12-12,20241212,128.1776,0.0025921771628723
102885,2024-12-13,20241213,129.6027,0.011118167292881065
102885,2024-12-14,20241214,129.6027,0.0
102885,2024-12-15,20241215,129.6027,0.0
102885,2024-12-16,20241216,130.138,0.0041303151863349985
102885,2024-12-17,20241217,129.4237,-0.0054887888241713645
102885,2024-12-18,20241218,129.8218,0.0030759435868392693
102885,2024-12-19,20241219,132.4872,0.02053122048839251
102885,2024-12-20,20241220,133.1702,0.005155214994354118
102885,2024-12-21,20241221,133.1702,0.0
102885,2024-12-22,20241222,133.1702,0.0
