amfi_code,date,date_key,nav
100033,2023-07-31,20230731,143.8358
100033,2023-08-01,20230801,140.256
100033,2023-08-02,20230802,141.1228
100033,2023-08-03,20230803,139.363
100033,2023-08-04,20230804,141.117
100033,2023-08-05,20230805,141.117
100033,2023-08-06,20230806,141.117
100033,2023-08-07,20230807,140.5695
100033,2023-08-08,20230808,141.6845
100033,2023-08-09,20230809,144.1784
100033,2023-08-10,20230810,142.2033
100033,2023-08-11,20230811,141.3386
100033,2023-08-12,20230812,141.3386
100033,2023-08-13,20230813,141.3386
100033,2023-08-14,20230814,141.3059
100033,2023-08-15,20230815,144.0276
100033,2023-08-16,20230816,142.9935
100033,2023-08-17,20230817,142.0755
100033,2023-08-18,20230818,142.9873
100033,2023-08-19,20230819,142.9873
100033,2023-08-20,20230820,142.9873
100033,2023-08-21,20230821,142.0987
100033,2023-08-22,20230822,142.4544
100033,2023-08-23,20230823,139.9277
100033,2023-08-24,20230824,143.7828
100033,2023-08-25,20230825,141.5776
100033,2023-08-26,20230826,141.5776
100033,2023-08-27,20230827,141.5776
100033,2023-08-28,20230828,141.1286
100033,2023-08-29,20230829,141.1689
100033,2023-08-30,20230830,144.5354
100033,2023-08-31,20230831,142.3576
100033,2023-09-01,20230901,145.8764
100033,2023-09-02,20230902,145.8764
100033,2023-09-03,20230903,145.8764
100033,2023-09-04,20230904,147.3037
100033,2023-09-05,20230905,148.1409
100033,2023-09-06,20230906,146.5041
100033,2023-09-07,20230907,147.6085
100033,2023-09-08,20230908,146.4346
100033,2023-09-09,20230909,146.4346
100033,2023-09-10,20230910,146.4346
100033,2023-09-11,20230911,148.7719
100033,2023-09-12,20230912,147.152
100033,2023-09-13,20230913,147.052
100033,2023-09-14,20230914,146.1765
100033,2023-09-15,20230915,144.5564
100033,2023-09-16,20230916,144.5564
100033,2023-09-17,20230917,144.5564
100033,2023-09-18,20230918,145.9432
100033,2023-09-19,20230919,146.9806
100033,2023-09-20,20230920,149.2236
100033,2023-09-21,20230921,146.1769
100033,2023-09-22,20230922,148.1506
100033,2023-09-23,20230923,148.1506
100033,2023-09-24,20230924,148.1506
100033,2023-09-25,20230925,152.7635
100033,2023-09-26,20230926,152.0425
100033,2023-09-27,20230927,155.6356
100033,2023-09-28,20230928,155.2509
100033,2023-09-29,20230929,152.8246
100033,2023-09-30,20230930,152.8246
100033,2023-10-01,20231001,152.8246
100033,2023-10-02,20231002,152.3693
100033,2023-10-03,20231003,154.3971
100033,2023-10-04,20231004,152.959
100033,2023-10-05,20231005,151.9664
100033,2023-10-06,20231006,153.1531
100033,2023-10-07,20231007,153.1531
100033,2023-10-08,20231008,153.1531
100033,2023-10-09,20231009,153.2621
100033,2023-10-10,20231010,154.4424
100033,2023-10-11,20231011,154.9872
100033,2023-10-12,20231012,155.9846
100033,2023-10-13,20231013,155.2843
100033,2023-10-14,20231014,155.2843
100033,2023-10-15,20231015,155.2843
100033,2023-10-16,20231016,155.8207
100033,2023-10-17,20231017,154.2047
100033,2023-10-18,20231018,156.7068
100033,2023-10-19,20231019,155.6266
100033,2023-10-20,20231020,157.85
100033,2023-10-21,20231021,157.85
100033,2023-10-22,20231022,157.85
100033,2023-10-23,20231023,157.5155
100033,2023-10-24,20231024,158.0034
100033,2023-10-25,20231025,157.1761
100033,2023-10-26,20231026,155.3811
100033,2023-10-27,20231027,152.2727
100033,2023-10-28,20231028,152.2727
100033,2023-10-29,20231029,152.2727
100033,2023-10-30,20231030,150.4629
100033,2023-10-31,20231031,149.9818
100033,2023-11-01,20231101,150.4641
100033,2023-11-02,20231102,152.3975
100033,2023-11-03,20231103,151.6889
100033,2023-11-04,20231104,151.6889
100033,2023-11-05,20231105,151.6889
100033,2023-11-06,20231106,150.1974
100033,2023-11-07,20231107,147.7257
100033,2023-11-08,20231108,148.6772
100033,2023-11-09,20231109,151.2611
100033,2023-11-10,20231110,153.6748
100033,2023-11-11,20231111,153.6748
100033,2023-11-12,20231112,153.6748
100033,2023-11-13,20231113,155.0908
100033,2023-11-14,20231114,156.3861
100033,2023-11-15,20231115,159.7038
100033,2023-11-16,20231116,160.448
100033,2023-11-17,20231117,161.8028
100033,2023-11-18,20231118,161.8028
100033,2023-11-19,20231119,161.8028
100033,2023-11-20,20231120,161.2915
100033,2023-11-21,20231121,158.7905
100033,2023-11-22,20231122,157.6024
100033,2023-11-23,20231123,157.6915
100033,2023-11-24,20231124,157.9128
100033,2023-11-25,20231125,157.9128
100033,2023-11-26,20231126,157.9128
100033,2023-11-27,20231127,161.7049
100033,2023-11-28,20231128,161.9715
100033,2023-11-29,20231129,164.3838
100033,2023-11-30,20231130,163.6404
100033,2023-12-01,20231201,163.1411
100033,2023-12-02,20231202,163.1411
100033,2023-12-03,20231203,163.1411
100033,2023-12-04,20231204,160.675
100033,2023-12-05,20231205,159.3612
100033,2023-12-06,20231206,160.4777
100033,2023-12-07,20231207,160.6006
100033,2023-12-08,20231208,162.533
100033,2023-12-09,20231209,162.533
100033,2023-12-10,20231210,162.533
100033,2023-12-11,20231211,162.9959
100033,2023-12-12,20231212,162.4193
100033,2023-12-13,20231213,166.7621
100033,2023-12-14,20231214,166.6872
100033,2023-12-15,20231215,169.1377
100033,2023-12-16,20231216,169.1377
100033,2023-12-17,20231217,169.1377
100033,2023-12-18,20231218,168.4411
100033,2023-12-19,20231219,169.9924
100033,2023-12-20,20231220,172.0071
100033,2023-12-21,20231221,172.5532
100033,2023-12-22,20231222,167.8716
100033,2023-12-23,20231223,167.8716
100033,2023-12-24,20231224,167.8716
100033,2023-12-25,20231225,168.0216
100033,2023-12-26,20231226,170.6295
100033,2023-12-27,20231227,171.826
100033,2023-12-28,20231228,172.862
100033,2023-12-29,20231229,169.4494
100033,2023-12-30,20231230,169.4494
100033,2023-12-31,20231231,169.4494
100033,2024-01-01,20240101,168.1079
100033,2024-01-02,20240102,169.0516
100033,2024-01-03,20240103,169.9987
100033,2024-01-04,20240104,172.6046
100033,2024-01-05,20240105,172.4218
100033,2024-01-06,20240106,172.4218
100033,2024-01-07,20240107,172.4218
100033,2024-01-08,20240108,173.3783
100033,2024-01-09,20240109,173.5293
100033,2024-01-10,20240110,171.6073
100033,2024-01-11,20240111,167.1487
100033,2024-01-12,20240112,168.1266
100033,2024-01-13,20240113,168.1266
100033,2024-01-14,20240114,168.1266
100033,2024-01-15,20240115,168.5907
100033,2024-01-16,20240116,167.4608
100033,2024-01-17,20240117,164.3576
100033,2024-01-18,20240118,165.7128
100033,2024-01-19,20240119,165.2977
100033,2024-01-20,20240120,165.2977
100033,2024-01-21,20240121,165.2977
100033,2024-01-22,20240122,166.5154
100033,2024-01-23,20240123,170.3871
100033,2024-01-24,20240124,166.1876
100033,2024-01-25,20240125,164.913
100033,2024-01-26,20240126,164.6113
100033,2024-01-27,20240127,164.6113
100033,2024-01-28,20240128,164.6113
100033,2024-01-29,20240129,167.6157
100033,2024-01-30,20240130,164.4757
100033,2024-01-31,20240131,168.4447
100033,2024-02-01,20240201,168.8327
100033,2024-02-02,20240202,168.7526
100033,2024-02-03,20240203,168.7526
100033,2024-02-04,20240204,168.7526
100033,2024-02-05,20240205,168.4666
100033,2024-02-06,20240206,167.7024
100033,2024-02-07,20240207,169.934
100033,2024-02-08,20240208,167.8878
100033,2024-02-09,20240209,168.6971
100033,2024-02-10,20240210,168.6971
100033,2024-02-11,20240211,168.6971
100033,2024-02-12,20240212,168.0365
100033,2024-02-13,20240213,166.623
100033,2024-02-14,20240214,171.9768
100033,2024-02-15,20240215,172.9582
100033,2024-02-16,20240216,174.3499
100033,2024-02-17,20240217,174.3499
100033,2024-02-18,20240218,174.3499
100033,2024-02-19,20240219,176.8597
100033,2024-02-20,20240220,173.9938
100033,2024-02-21,20240221,177.8014
100033,2024-02-22,20240222,172.6579
100033,2024-02-23,20240223,171.192
100033,2024-02-24,20240224,171.192
100033,2024-02-25,20240225,171.192
100033,2024-02-26,20240226,170.3689
100033,2024-02-27,20240227,171.675
100033,2024-02-28,20240228,172.2412
100033,2024-02-29,20240229,172.0136
100033,2024-03-01,20240301,172.105
100033,2024-03-02,20240302,172.105
100033,2024-03-03,20240303,172.105
100033,2024-03-04,20240304,170.2169
100033,2024-03-05,20240305,167.3066
100033,2024-03-06,20240306,168.8816
100033,2024-03-07,20240307,170.4046
100033,2024-03-08,20240308,173.7843
100033,2024-03-09,20240309,173.7843
100033,2024-03-10,20240310,173.7843
100033,2024-03-11,20240311,172.265
100033,2024-03-12,20240312,173.8166
100033,2024-03-13,20240313,173.3443
100033,2024-03-14,20240314,175.9505
100033,2024-03-15,20240315,178.2361
100033,2024-03-16,20240316,178.2361
100033,2024-03-17,20240317,178.2361
100033,2024-03-18,20240318,178.8078
100033,2024-03-19,20240319,178.2029
100033,2024-03-20,20240320,180.3859
100033,2024-03-21,20240321,181.9107
100033,2024-03-22,20240322,180.5483
100033,2024-03-23,20240323,180.5483
100033,2024-03-24,20240324,180.5483
100033,2024-03-25,20240325,177.8216
100033,2024-03-26,20240326,177.3281
100033,2024-03-27,20240327,180.6957
100033,2024-03-28,20240328,183.3159
100033,2024-03-29,20240329,181.0136
100033,2024-03-30,20240330,181.0136
100033,2024-03-31,20240331,181.0136
100033,2024-04-01,20240401,178.6217
100033,2024-04-02,20240402,181.4901
100033,2024-04-03,20240403,179.1608
100033,2024-04-04,20240404,180.3779
100033,2024-04-05,20240405,179.1735
100033,2024-04-06,20240406,179.1735
100033,2024-04-07,20240407,179.1735
100033,2024-04-08,20240408,182.7984
100033,2024-04-09,20240409,181.2427
100033,2024-04-10,20240410,183.864
100033,2024-04-11,20240411,184.3956
100033,2024-04-12,20240412,185.0779
100033,2024-04-13,20240413,185.0779
100033,2024-04-14,20240414,185.0779
100033,2024-04-15,20240415,180.8864
100033,2024-04-16,20240416,176.2983
100033,2024-04-17,20240417,175.9521
100033,2024-04-18,20240418,176.5919
100033,2024-04-19,20240419,174.3472
100033,2024-04-20,20240420,174.3472
100033,2024-04-21,20240421,174.3472
100033,2024-04-22,20240422,172.2063
100033,2024-04-23,20240423,173.4844
100033,2024-04-24,20240424,174.775
100033,2024-04-25,20240425,174.6048
100033,2024-04-26,20240426,176.3619
100033,2024-04-27,20240427,176.3619
100033,2024-04-28,20240428,176.3619
100033,2024-04-29,20240429,174.018
100033,2024-04-30,20240430,173.3952
100033,2024-05-01,20240501,176.9684
100033,2024-05-02,20240502,177.2327
100033,2024-05-03,20240503,177.6206
100033,2024-05-04,20240504,177.6206
100033,2024-05-05,20240505,177.6206
100033,2024-05-06,20240506,182.7143
100033,2024-05-07,20240507,179.8009
100033,2024-05-08,20240508,181.6455
100033,2024-05-09,20240509,185.4245
100033,2024-05-10,20240510,184.8295
100033,2024-05-11,20240511,184.8295
100033,2024-05-12,20240512,184.8295
100033,2024-05-13,20240513,186.8671
100033,2024-05-14,20240514,184.8082
100033,2024-05-15,20240515,183.4191
100033,2024-05-16,20240516,184.3905
100033,2024-05-17,20240517,186.287
100033,2024-05-18,20240518,186.287
100033,2024-05-19,20240519,186.287
100033,2024-05-20,20240520,188.9305
100033,2024-05-21,20240521,192.6434
100033,2024-05-22,20240522,192.6178
100033,2024-05-23,20240523,195.5212
100033,2024-05-24,20240524,194.8532
100033,2024-05-25,20240525,194.8532
100033,2024-05-26,20240526,194.8532
100033,2024-05-27,20240527,197.1013
100033,2024-05-28,20240528,197.7248
100033,2024-05-29,20240529,198.9164
100033,2024-05-30,20240530,200.0622
100033,2024-05-31,20240531,196.3888
100033,2024-06-01,20240601,196.3888
100033,2024-06-02,20240602,196.3888
100033,2024-06-03,20240603,193.895
100033,2024-06-04,20240604,194.2641
100033,2024-06-05,20240605,190.5088
100033,2024-06-06,20240606,192.5434
100033,2024-06-07,20240607,194.6937
100033,2024-06-08,20240608,194.6937
100033,2024-06-09,20240609,194.6937
100033,2024-06-10,20240610,195.5895
100033,2024-06-11,20240611,193.1127
100033,2024-06-12,20240612,196.4617
100033,2024-06-13,20240613,201.4467
100033,2024-06-14,20240614,201.9379
100033,2024-06-15,20240615,201.9379
100033,2024-06-16,20240616,201.9379
100033,2024-06-17,20240617,203.3127
100033,2024-06-18,20240618,203.9417
100033,2024-06-19,20240619,205.379
100033,2024-06-20,20240620,205.2237
100033,2024-06-21,20240621,205.2772
100033,2024-06-22,20240622,205.2772
100033,2024-06-23,20240623,205.2772
100033,2024-06-24,20240624,207.6547
100033,2024-06-25,20240625,213.7112
100033,2024-06-26,20240626,210.3016
100033,2024-06-27,20240627,210.1822
100033,2024-06-28,20240628,207.3733
100033,2024-06-29,20240629,207.3733
100033,2024-06-30,20240630,207.3733
100033,2024-07-01,20240701,211.5053
100033,2024-07-02,20240702,210.1644
100033,2024-07-03,20240703,206.7047
100033,2024-07-04,20240704,208.4302
100033,2024-07-05,20240705,212.9711
100033,2024-07-06,20240706,212.9711
100033,2024-07-07,20240707,212.9711
100033,2024-07-08,20240708,214.8142
100033,2024-07-09,20240709,215.4867
100033,2024-07-10,20240710,216.6906
100033,2024-07-11,20240711,220.5401
100033,2024-07-12,20240712,218.3918
100033,2024-07-13,20240713,218.3918
100033,2024-07-14,20240714,218.3918
100033,2024-07-15,20240715,218.2468
100033,2024-07-16,20240716,217.214
100033,2024-07-17,20240717,214.3435
100033,2024-07-18,20240718,213.6468
100033,2024-07-19,20240719,216.6443
100033,2024-07-20,20240720,216.6443
100033,2024-07-21,20240721,216.6443
100033,2024-07-22,20240722,218.2657
100033,2024-07-23,20240723,220.1038
100033,2024-07-24,20240724,220.6388
100033,2024-07-25,20240725,222.175
100033,2024-07-26,20240726,220.2047
100033,2024-07-27,20240727,220.2047
100033,2024-07-28,20240728,220.2047
100033,2024-07-29,20240729,219.5385
100033,2024-07-30,20240730,220.1921
100033,2024-07-31,20240731,221.0738
100033,2024-08-01,20240801,222.0724
100033,2024-08-02,20240802,221.8546
100033,2024-08-03,20240803,221.8546
100033,2024-08-04,20240804,221.8546
100033,2024-08-05,20240805,221.0037
100033,2024-08-06,20240806,229.6713
100033,2024-08-07,20240807,232.3342
100033,2024-08-08,20240808,233.6435
100033,2024-08-09,20240809,233.1495
100033,2024-08-10,20240810,233.1495
100033,2024-08-11,20240811,233.1495
100033,2024-08-12,20240812,232.0503
100033,2024-08-13,20240813,231.8436
100033,2024-08-14,20240814,232.8146
100033,2024-08-15,20240815,227.7869
100033,2024-08-16,20240816,223.6989
100033,2024-08-17,20240817,223.6989
100033,2024-08-18,20240818,223.6989
100033,2024-08-19,20240819,222.15
100033,2024-08-20,20240820,222.8518
100033,2024-08-21,20240821,222.3644
100033,2024-08-22,20240822,226.4861
100033,2024-08-23,20240823,222.6532
100033,2024-08-24,20240824,222.6532
100033,2024-08-25,20240825,222.6532
100033,2024-08-26,20240826,220.8089
100033,2024-08-27,20240827,225.0147
100033,2024-08-28,20240828,225.5202
100033,2024-08-29,20240829,228.0751
100033,2024-08-30,20240830,233.9016
100033,2024-08-31,20240831,233.9016
100033,2024-09-01,20240901,233.9016
100033,2024-09-02,20240902,232.1239
100033,2024-09-03,20240903,232.0046
100033,2024-09-04,20240904,231.4054
100033,2024-09-05,20240905,226.2072
100033,2024-09-06,20240906,225.5205
100033,2024-09-07,20240907,225.5205
100033,2024-09-08,20240908,225.5205
100033,2024-09-09,20240909,228.065
100033,2024-09-10,20240910,229.7004
100033,2024-09-11,20240911,231.5649
100033,2024-09-12,20240912,230.682
100033,2024-09-13,20240913,229.0321
100033,2024-09-14,20240914,229.0321
100033,2024-09-15,20240915,229.0321
100033,2024-09-16,20240916,232.6949
100033,2024-09-17,20240917,231.4701
100033,2024-09-18,20240918,232.443
100033,2024-09-19,20240919,233.055
100033,2024-09-20,20240920,237.3283
100033,2024-09-21,20240921,237.3283
100033,2024-09-22,20240922,237.3283
100033,2024-09-23,20240923,240.2657
100033,2024-09-24,20240924,236.7293
100033,2024-09-25,20240925,233.5458
100033,2024-09-26,20240926,235.3284
100033,2024-09-27,20240927,235.3059
100033,2024-09-28,20240928,235.3059
100033,2024-09-29,20240929,235.3059
100033,2024-09-30,20240930,234.1854
100033,2024-10-01,20241001,237.2095
100033,2024-10-02,20241002,237.9027
100033,2024-10-03,20241003,238.2128
100033,2024-10-04,20241004,240.6089
100033,2024-10-05,20241005,240.6089
100033,2024-10-06,20241006,240.6089
100033,2024-10-07,20241007,239.6927
100033,2024-10-08,20241008,244.3998
100033,2024-10-09,20241009,242.2689
100033,2024-10-10,20241010,244.346
100033,2024-10-11,20241011,248.7433
100033,2024-10-12,20241012,248.7433
100033,2024-10-13,20241013,248.7433
100033,2024-10-14,20241014,244.8416
100033,2024-10-15,20241015,244.002
100033,2024-10-16,20241016,247.5276
100033,2024-10-17,20241017,251.1493
100033,2024-10-18,20241018,250.8035
100033,2024-10-19,20241019,250.8035
100033,2024-10-20,20241020,250.8035
100033,2024-10-21,20241021,248.7755
100033,2024-10-22,20241022,251.8081
100033,2024-10-23,20241023,255.5729
100033,2024-10-24,20241024,252.205
100033,2024-10-25,20241025,248.7647
100033,2024-10-26,20241026,248.7647
100033,2024-10-27,20241027,248.7647
100033,2024-10-28,20241028,249.6046
100033,2024-10-29,20241029,251.6616
100033,2024-10-30,20241030,250.9317
100033,2024-10-31,20241031,253.1509
100033,2024-11-01,20241101,251.1777
100033,2024-11-02,20241102,251.1777
100033,2024-11-03,20241103,251.1777
100033,2024-11-04,20241104,245.0653
100033,2024-11-05,20241105,243.9896
100033,2024-11-06,20241106,244.3391
100033,2024-11-07,20241107,243.6981
100033,2024-11-08,20241108,240.5042
100033,2024-11-09,20241109,240.5042
100033,2024-11-10,20241110,240.5042
100033,2024-11-11,20241111,235.493
100033,2024-11-12,20241112,234.2063
100033,2024-11-13,20241113,236.896
100033,2024-11-14,20241114,240.647
100033,2024-11-15,20241115,244.2571
100033,2024-11-16,20241116,244.2571
100033,2024-11-17,20241117,244.2571
100033,2024-11-18,20241118,242.0466
100033,2024-11-19,20241119,238.8883
100033,2024-11-20,20241120,240.4747
100033,2024-11-21,20241121,242.4732
100033,2024-11-22,20241122,243.8017
100033,2024-11-23,20241123,243.8017
100033,2024-11-24,20241124,243.8017
100033,2024-11-25,20241125,238.1555
100033,2024-11-26,20241126,235.8563
100033,2024-11-27,20241127,235.9316
100033,2024-11-28,20241128,237.4716
100033,2024-11-29,20241129,239.8243
100033,2024-11-30,20241130,239.8243
100033,2024-12-01,20241201,239.8243
100033,2024-12-02,20241202,240.4008
100033,2024-12-03,20241203,241.5174
100033,2024-12-04,20241204,241.926
100033,2024-12-05,20241205,244.084
100033,2024-12-06,20241206,245.1651
100033,2024-12-07,20241207,245.1651
100033,2024-12-08,20241208,245.1651
100033,2024-12-09,20241209,245.5236
100033,2024-12-10,20241210,244.9014
100033,2024-12-11,20241211,245.3052
100033,2024-12-12,20241212,246.8986
100033,2024-12-13,20241213,247.8574
100033,2024-12-14,20241214,247.8574
100033,2024-12-15,20241215,247.8574
100033,2024-12-16,20241216,249.1578
100033,2024-12-17,20241217,253.3652
100033,2024-12-18,20241218,254.3421
100033,2024-12-19,20241219,252.5444
100033,2024-12-20,20241220,255.4017
100033,2024-12-21,20241221,255.4017
100033,2024-12-22,20241222,255.4017
100033,2024-12-23,20241223,251.4289
100033,2024-12-24,20241224,248.363
100033,2024-12-25,20241225,249.5317
100033,2024-12-26,20241226,251.2481
100033,2024-12-27,20241227,247.6989
100033,2024-12-28,20241228,247.6989
100033,2024-12-29,20241229,247.6989
100033,2024-12-30,20241230,246.7329
100033,2024-12-31,20241231,245.1149
100033,2025-01-01,20250101,243.8557
100033,2025-01-02,20250102,246.7918
100033,2025-01-03,20250103,249.0555
100033,2025-01-04,20250104,249.0555
100033,2025-01-05,20250105,249.0555
100033,2025-01-06,20250106,249.1665
100033,2025-01-07,20250107,247.7107
100033,2025-01-08,20250108,243.9059
100033,2025-01-09,20250109,248.2546
100033,2025-01-10,20250110,250.189
100033,2025-01-11,20250111,250.189
100033,2025-01-12,20250112,250.189
100033,2025-01-13,20250113,248.2492
100033,2025-01-14,20250114,250.5655
100033,2025-01-15,20250115,250.524
100033,2025-01-16,20250116,249.833
100033,2025-01-17,20250117,251.3073
100033,2025-01-18,20250118,251.3073
100033,2025-01-19,20250119,251.3073
100033,2025-01-20,20250120,249.2549
100033,2025-01-21,20250121,248.399
100033,2025-01-22,20250122,248.9282
100033,2025-01-23,20250123,247.6116
100033,2025-01-24,20250124,249.7709
100033,2025-01-25,20250125,249.7709
100033,2025-01-26,20250126,249.7709
100033,2025-01-27,20250127,255.5938
100033,2025-01-28,20250128,253.4676
100033,2025-01-29,20250129,248.6337
100033,2025-01-30,20250130,242.9114
100033,2025-01-31,20250131,242.638
100033,2025-02-01,20250201,242.638
100033,2025-02-02,20250202,242.638
100033,2025-02-03,20250203,240.8821
100033,2025-02-04,20250204,241.6451
100033,2025-02-05,20250205,242.1923
100033,2025-02-06,20250206,237.7496
100033,2025-02-07,20250207,232.7978
100033,2025-02-08,20250208,232.7978
100033,2025-02-09,20250209,232.7978
100033,2025-02-10,20250210,233.7815
100033,2025-02-11,20250211,234.3188
100033,2025-02-12,20250212,233.2849
100033,2025-02-13,20250213,228.8578
100033,2025-02-14,20250214,230.308
100033,2025-02-15,20250215,230.308
100033,2025-02-16,20250216,230.308
100033,2025-02-17,20250217,233.9987
100033,2025-02-18,20250218,234.9369
100033,2025-02-19,20250219,232.7229
100033,2025-02-20,20250220,233.0041
100033,2025-02-21,20250221,229.38
100033,2025-02-22,20250222,229.38
100033,2025-02-23,20250223,229.38
100033,2025-02-24,20250224,232.4598
100033,2025-02-25,20250225,232.8446
100033,2025-02-26,20250226,228.1226
100033,2025-02-27,20250227,227.4565
100033,2025-02-28,20250228,228.8756
100033,2025-03-01,20250301,228.8756
100033,2025-03-02,20250302,228.8756
100033,2025-03-03,20250303,228.119
100033,2025-03-04,20250304,227.5203
100033,2025-03-05,20250305,224.3617
100033,2025-03-06,20250306,226.0407
100033,2025-03-07,20250307,224.4444
100033,2025-03-08,20250308,224.4444
100033,2025-03-09,20250309,224.4444
100033,2025-03-10,20250310,218.8732
100033,2025-03-11,20250311,218.0498
100033,2025-03-12,20250312,220.7744
100033,2025-03-13,20250313,219.9027
100033,2025-03-14,20250314,224.6764
100033,2025-03-15,20250315,224.6764
100033,2025-03-16,20250316,224.6764
100033,2025-03-17,20250317,225.9853
100033,2025-03-18,20250318,227.0566
100033,2025-03-19,20250319,226.8609
100033,2025-03-20,20250320,226.8285
100033,2025-03-21,20250321,226.2671
100033,2025-03-22,20250322,226.2671
100033,2025-03-23,20250323,226.2671
100033,2025-03-24,20250324,225.6021
100033,2025-03-25,20250325,227.1933
100033,2025-03-26,20250326,224.8144
100033,2025-03-27,20250327,222.0877
100033,2025-03-28,20250328,219.27
100033,2025-03-29,20250329,219.27
100033,2025-03-30,20250330,219.27
100033,2025-03-31,20250331,224.8565
100033,2025-04-01,20250401,226.4411
100033,2025-04-02,20250402,227.4212
100033,2025-04-03,20250403,224.7123
100033,2025-04-04,20250404,226.5479
100033,2025-04-05,20250405,226.5479
100033,2025-04-06,20250406,226.5479
100033,2025-04-07,20250407,226.3847
100033,2025-04-08,20250408,227.1189
100033,2025-04-09,20250409,224.6311
100033,2025-04-10,20250410,225.2142
100033,2025-04-11,20250411,224.2259
100033,2025-04-12,20250412,224.2259
100033,2025-04-13,20250413,224.2259
100033,2025-04-14,20250414,222.3305
100033,2025-04-15,20250415,224.444
100033,2025-04-16,20250416,220.4996
100033,2025-04-17,20250417,222.145
100033,2025-04-18,20250418,224.1236
100033,2025-04-19,20250419,224.1236
100033,2025-04-20,20250420,224.1236
100033,2025-04-21,20250421,221.926
100033,2025-04-22,20250422,219.906
100033,2025-04-23,20250423,219.4677
100033,2025-04-24,20250424,220.3584
100033,2025-04-25,20250425,220.1041
100033,2025-04-26,20250426,220.1041
100033,2025-04-27,20250427,220.1041
100033,2025-04-28,20250428,221.3985
100033,2025-04-29,20250429,226.2725
100033,2025-04-30,20250430,225.0534
100033,2025-05-01,20250501,220.6292
100033,2025-05-02,20250502,222.9714
100033,2025-05-03,20250503,222.9714
100033,2025-05-04,20250504,222.9714
100033,2025-05-05,20250505,227.6628
100033,2025-05-06,20250506,228.8899
100033,2025-05-07,20250507,226.0817
100033,2025-05-08,20250508,225.8991
100033,2025-05-09,20250509,223.0454
100033,2025-05-10,20250510,223.0454
100033,2025-05-11,20250511,223.0454
100033,2025-05-12,20250512,224.9199
100033,2025-05-13,20250513,221.4608
100033,2025-05-14,20250514,220.8156
100033,2025-05-15,20250515,218.3243
100033,2025-05-16,20250516,218.8035
100033,2025-05-17,20250517,218.8035
100033,2025-05-18,20250518,218.8035
100033,2025-05-19,20250519,217.9933
100033,2025-05-20,20250520,218.6024
100033,2025-05-21,20250521,218.8084
100033,2025-05-22,20250522,216.3856
100033,2025-05-23,20250523,218.1624
100033,2025-05-24,20250524,218.1624
100033,2025-05-25,20250525,218.1624
100033,2025-05-26,20250526,218.1822
100033,2025-05-27,20250527,215.7615
100033,2025-05-28,20250528,221.7764
100033,2025-05-29,20250529,223.1951
100033,2025-05-30,20250530,222.9364
100033,2025-05-31,20250531,222.9364
100033,2025-06-01,20250601,222.9364
100033,2025-06-02,20250602,226.8978
100033,2025-06-03,20250603,232.1117
100033,2025-06-04,20250604,231.8646
100033,2025-06-05,20250605,232.9878
100033,2025-06-06,20250606,230.4043
100033,2025-06-07,20250607,230.4043
100033,2025-06-08,20250608,230.4043
100033,2025-06-09,20250609,230.154
100033,2025-06-10,20250610,229.7612
100033,2025-06-11,20250611,230.4254
100033,2025-06-12,20250612,231.5011
100033,2025-06-13,20250613,233.2148
100033,2025-06-14,20250614,233.2148
100033,2025-06-15,20250615,233.2148
100033,2025-06-16,20250616,234.0369
100033,2025-06-17,20250617,230.8255
100033,2025-06-18,20250618,228.4013
100033,2025-06-19,20250619,227.0656
100033,2025-06-20,20250620,226.4526
100033,2025-06-21,20250621,226.4526
100033,2025-06-22,20250622,226.4526
100033,2025-06-23,20250623,229.4733
100033,2025-06-24,20250624,226.4541
100033,2025-06-25,20250625,225.6396
100033,2025-06-26,20250626,228.3821
100033,2025-06-27,20250627,227.7174
100033,2025-06-28,20250628,227.7174
100033,2025-06-29,20250629,227.7174
100033,2025-06-30,20250630,229.1303
100033,2025-07-01,20250701,228.9023
100033,2025-07-02,20250702,229.7618
100033,2025-07-03,20250703,229.289
100033,2025-07-04,20250704,231.2829
100033,2025-07-05,20250705,231.2829
100033,2025-07-06,20250706,231.2829
100033,2025-07-07,20250707,227.1984
100033,2025-07-08,20250708,226.3653
100033,2025-07-09,20250709,227.3235
100033,2025-07-10,20250710,228.9346
100033,2025-07-11,20250711,233.2195
100033,2025-07-12,20250712,233.2195
100033,2025-07-13,20250713,233.2195
100033,2025-07-14,20250714,232.2872
100033,2025-07-15,20250715,236.5967
100033,2025-07-16,20250716,234.8962
100033,2025-07-17,20250717,238.8225
100033,2025-07-18,20250718,241.3334
100033,2025-07-19,20250719,241.3334
100033,2025-07-20,20250720,241.3334
100033,2025-07-21,20250721,238.8704
100033,2025-07-22,20250722,239.9116
100033,2025-07-23,20250723,239.9263
100033,2025-07-24,20250724,241.8927
100033,2025-07-25,20250725,241.4099
100033,2025-07-26,20250726,241.4099
100033,2025-07-27,20250727,241.4099
100033,2025-07-28,20250728,240.6861
100033,2025-07-29,20250729,244.8277
100033,2025-07-30,20250730,244.7036
100033,2025-07-31,20250731,247.3029
100033,2025-08-01,20250801,246.8032
100033,2025-08-02,20250802,246.8032
100033,2025-08-03,20250803,246.8032
100033,2025-08-04,20250804,251.9457
100033,2025-08-05,20250805,250.0772
100033,2025-08-06,20250806,248.4132
100033,2025-08-07,20250807,253.1583
100033,2025-08-08,20250808,251.9836
